circID	seqnames	start	end	width	strand	type	gene_id	SameGflag	OverGflag	OverGeneID	OverGeneName	circAtlas	circBank	circBase	circPedia	Ntools
cRNA_0486	chr5	30371663	30374593	2931	+	JNC-JNC	ENSMUSG00000059447.14	TRUE	1	NA	NA				MMU_CIRCpedia_15736	1
cRNA_0487	chr5	31623576	31625584	2009	+	JNC-JNC	ENSMUSG00000062761.8	TRUE	1	NA	NA	mmu-Zfp512_0001,mmu-Zfp512_0007	mmu_Zfp512_0006000,mmu_Zfp512_0004000		MMU_CIRCpedia_16150	3
cRNA_0488	chr5	32797675	32821744	24070	+	JNC-JNC	ENSMUSG00000014932.16	TRUE	1	NA	NA	mmu-Yes1_0002	mmu_Yes1_0008000	mm9_circ_015216	MMU_CIRCpedia_16584	4
cRNA_0489	chr5	32977210	32979482	2273	-	JNC-JNC	ENSMUSG00000054280.15	TRUE	1	NA	NA	mmu-ENSMUSG00000093574,ENSMUSG00000054280_0001	mmu_Gm20671_0003000		MMU_CIRCpedia_16667	3
cRNA_0490	chr5	32977210	32993032	15823	-	JNC-JNC	ENSMUSG00000054280.15	TRUE	1	NA	NA	mmu-Prr14l_0004	mmu_Prr14l_0003000	mm9_circ_006147	MMU_CIRCpedia_16668	4
cRNA_0491	chr5	34000456	34003611	3156	+	JNC-JNC	ENSMUSG00000057406.17	TRUE	1	NA	NA	mmu-Whsc1_0009	mmu_Nsd2_0012000	mm9_circ_003195	MMU_CIRCpedia_17008	4
cRNA_0492	chr5	36676617	36682392	5776	-	JNC-JNC	ENSMUSG00000029192.18	TRUE	1	NA	NA	mmu-Tbc1d14_0001	mmu_Tbc1d14_0032000	mm9_circ_004797	MMU_CIRCpedia_18119	4
cRNA_0493	chr5	36700521	36729381	28861	-	JNC-JNC	ENSMUSG00000029192.18	TRUE	1	NA	NA	mmu-Tbc1d14_0006	mmu_Tbc1d14_0052000		MMU_CIRCpedia_18124	3
cRNA_0494	chr5	36728640	36729381	742	-	FULLEX	ENSMUSG00000029192.18	TRUE	NA	NA	NA	mmu-Tbc1d14_0003	mmu_Tbc1d14_0059000		MMU_CIRCpedia_18130	3
cRNA_0495	chr5	43915564	43931001	15438	-	JNC-JNC	ENSMUSG00000039753.17	TRUE	1	NA	NA	mmu-Fbxl5_0011	mmu_Fbxl5_0008000	mm9_circ_011555	MMU_CIRCpedia_20150	4
cRNA_0496	chr5	44690003	44699201	9199	-	JNC-JNC	ENSMUSG00000039706.12	TRUE	1	NA	NA	mmu-Ldb2_0001	mmu_Ldb2_0005000		MMU_CIRCpedia_20329	3
cRNA_0497	chr5	52338324	52342245	3922	-	JNC-JNC	ENSMUSG00000029169.12	TRUE	1	NA	NA	mmu-Dhx15_0001	mmu_Dhx15_0040000		MMU_CIRCpedia_22313	3
cRNA_0498	chr5	53339064	53345424	6361	-	JNC-JNC	ENSMUSG00000029189.11	TRUE	1	NA	NA	mmu-Sel1l3_0003	mmu_Sel1l3_0040000		MMU_CIRCpedia_22552	3
cRNA_0499	chr5	62855584	62888217	32634	-	JNC-JNC	ENSMUSG00000037999.14	TRUE	1	NA	NA	mmu-Arap2_0006	mmu_Arap2_0048000		MMU_CIRCpedia_25346	3
cRNA_0500	chr5	65723332	65751891	28560	+	JNC-JNC	ENSMUSG00000029203.17	TRUE	1	NA	NA	mmu-Ube2k_0001	mmu_Ube2k_0009000	mm9_circ_002457	MMU_CIRCpedia_26200	4
cRNA_0501	chr5	66520061	66522463	2403	-	JNC-JNC	ENSMUSG00000029207.17	TRUE	1	NA	NA	mmu-Apbb2_0008	mmu_Apbb2_0014000	mm9_circ_002581	MMU_CIRCpedia_26486	4
cRNA_0502	chr5	66520061	66549678	29618	-	JNC-JNC	ENSMUSG00000029207.17	TRUE	1	NA	NA	mmu-Apbb2_0006	mmu_Apbb2_0015000		MMU_CIRCpedia_26487	3
cRNA_0503	chr5	66548970	66557624	8655	-	JNC-JNC	ENSMUSG00000029207.17	TRUE	1	NA	NA	mmu-Apbb2_0007,mmu-Apbb2_0001	mmu_Apbb2_0032000,mmu_Apbb2_0034000	mm9_circ_003073	MMU_CIRCpedia_26505,MMU_CIRCpedia_213022	4
cRNA_0504	chr5	72939346	72946587	7242	-	JNC-JNC	ENSMUSG00000029217.17	TRUE	1	NA	NA	mmu-Tec_0005,mmu-Tec_0010	mmu_Tec_0014000,mmu_Tec_0013000		MMU_CIRCpedia_39603	3
cRNA_0505	chr5	73352329	73378415	26087	-	JNC-JNC	ENSMUSG00000070733.14	TRUE	1	NA	NA	mmu-Fryl_0006	mmu_Fryl_0078000	mm9_circ_007752	MMU_CIRCpedia_28321	4
cRNA_0506	chr5	73668229	73692040	23812	+	JNC-JNC	ENSMUSG00000051674.16	TRUE	1	NA	NA	mmu-Dcun1d4_0003	mmu_Dcun1d4_0006000		MMU_CIRCpedia_28456	3
cRNA_0507	chr5	73668229	73701498	33270	+	JNC-JNC	ENSMUSG00000051674.16	TRUE	1	NA	NA	mmu-Dcun1d4_0005	mmu_Dcun1d4_0007000		MMU_CIRCpedia_28457	3
cRNA_0508	chr5	73677459	73692040	14582	+	JNC-JNC	ENSMUSG00000051674.16	TRUE	1	NA	NA	mmu-Dcun1d4_0002	mmu_Dcun1d4_0023000		MMU_CIRCpedia_28466	3
cRNA_0509	chr5	74846057	74846533	477	-	FULLEX	ENSMUSG00000029228.16	TRUE	NA	NA	NA	mmu-Lnx1_0002	mmu_Lnx1_0007000		MMU_CIRCpedia_39607	3
cRNA_0510	chr5	77415779	77416670	892	+	FULLEX	ENSMUSG00000029249.16	TRUE	NA	NA	NA	mmu-Rest_0001	mmu_Rest_0001000	mm9_circ_012626	MMU_CIRCpedia_29594	4
cRNA_0511	chr5	89232501	89327703	95203	+	JNC-JNC	ENSMUSG00000060961.17	TRUE	1	NA	NA	mmu-Slc4a4_0047	mmu_Slc4a4_0069000		MMU_CIRCpedia_225302	3
cRNA_0512	chr5	90446399	90451924	5526	-	JNC-JNC	ENSMUSG00000055204.16	TRUE	1	NA	NA	mmu-Ankrd17_0024	mmu_Ankrd17_0110000		MMU_CIRCpedia_33732	3
cRNA_0513	chr5	96239443	96246172	6730	-	JNC-JNC	ENSMUSG00000034724.19	TRUE	1	NA	NA	mmu-Cnot6l_0023	mmu_Cnot6l_0029000		MMU_CIRCpedia_35290	3
cRNA_0514	chr5	96276802	96281991	5190	-	JNC-JNC	ENSMUSG00000034724.19	TRUE	1	NA	NA	mmu-Cnot6l_0021	mmu_Cnot6l_0054000		MMU_CIRCpedia_35298	3
cRNA_0515	chr5	99388682	99391105	2424	-	JNC-JNC	ENSMUSG00000089809.10	TRUE	1	NA	NA	mmu-Rasgef1b_0001	mmu_Rasgef1b_0011000	mm9_circ_015601	MMU_CIRCpedia_36107	4
cRNA_0516	chr5	100623548	100633714	10167	-	JNC-JNC	ENSMUSG00000118665.1	TRUE	1	NA	NA	mmu-Lin54_0002	mmu_Lin54_0033000	mm9_circ_005936	MMU_CIRCpedia_161	4
cRNA_0517	chr5	100953764	100960068	6305	-	JNC-JNC	ENSMUSG00000035234.19	TRUE	1	NA	NA	mmu-Fam175a_0001	mmu_Abraxas1_0001000	mm9_circ_001838	MMU_CIRCpedia_314	4
cRNA_0518	chr5	101929241	101946382	17142	+	JNC-JNC	ENSMUSG00000029330.9	TRUE	1	NA	NA	mmu-Cds1_0002	mmu_Cds1_0006000	mm9_circ_004198	MMU_CIRCpedia_572	4
cRNA_0519	chr5	103023561	103028748	5188	+	JNC-JNC	ENSMUSG00000057315.15	TRUE	1	NA	NA	mmu-Arhgap24_0005	mmu_Arhgap24_0029000		MMU_CIRCpedia_793	3
cRNA_0520	chr5	103930990	103932379	1390	+	JNC-JNC	ENSMUSG00000029313.19	TRUE	1	NA	NA	mmu-Aff1_0001	mmu_Aff1_0005000		MMU_CIRCpedia_1036	3
cRNA_0521	chr5	104033773	104034156	384	-	FULLEX	ENSMUSG00000029312.13	TRUE	NA	NA	NA	mmu-Klhl8_0002,mmu-Klhl8_0001	mmu_Klhl8_0019000,mmu_Klhl8_0020000		MMU_CIRCpedia_1070	3
cRNA_0522	chr5	106038984	106044469	5486	+	JNC-JNC	ENSMUSG00000029290.13	TRUE	1	NA	NA	mmu-Zfp326_0007	mmu_Zfp326_0013000		MMU_CIRCpedia_1633	3
cRNA_0523	chr5	106782697	106786501	3805	-	JNC-JNC	ENSMUSG00000049606.17	TRUE	1	NA	NA	mmu-Zfp644_0013	mmu_Zfp644_0027000	mm9_circ_014393	MMU_CIRCpedia_1797	4
cRNA_0524	chr5	107912542	107947126	34585	-	JNC-JNC	ENSMUSG00000011831.17	TRUE	1	NA	NA	mmu-Evi5_0011	mmu_Evi5_0012000		MMU_CIRCpedia_2170	3
cRNA_0525	chr5	107936065	107947126	11062	-	JNC-JNC	ENSMUSG00000011831.17	TRUE	1	NA	NA	mmu-Evi5_0010	mmu_Evi5_0027000	mm9_circ_012163	MMU_CIRCpedia_2181	4
cRNA_0526	chr5	110413378	110415131	1754	-	JNC-JNC	ENSMUSG00000029500.17	TRUE	1	NA	NA	mmu-Pgam5_0001	mmu_Pgam5_0003000		MMU_CIRCpedia_2833	3
cRNA_0527	chr5	110901670	110904632	2963	-	JNC-JNC	ENSMUSG00000029505.18	TRUE	1	NA	NA	mmu-Ep400_0001	mmu_Ep400_0136000	mm9_circ_014796	MMU_CIRCpedia_2985	4
cRNA_0528	chr5	110903263	110904632	1370	-	FULLEX	ENSMUSG00000029505.18	TRUE	NA	NA	NA	mmu-Ep400_0004	mmu_Ep400_0138000	mm9_circ_013587	MMU_CIRCpedia_2986	4
cRNA_0529	chr5	113323071	113341773	18703	-	JNC-JNC	ENSMUSG00000051339.11	TRUE	1	NA	NA	mmu-intergenic_001081	mmu_2900026A02Rik_0008000			2
cRNA_0530	chr5	117472833	117482078	9246	+	JNC-JNC	ENSMUSG00000066894.15	TRUE	1	NA	NA	mmu-Vsig10_0001	mmu_Vsig10_0004000		MMU_CIRCpedia_213768	3
cRNA_0531	chr5	118230561	118233794	3234	-	JNC-JNC	ENSMUSG00000032867.9	TRUE	1	NA	NA	mmu-Fbxw8_0002	mmu_Fbxw8_0010000	mm9_circ_000264	MMU_CIRCpedia_4421	4
cRNA_0532	chr5	120658846	120668461	9616	+	JNC-JNC	ENSMUSG00000032754.15	TRUE	1	NA	NA	mmu-Slc8b1_0001	mmu_Slc8b1_0005000		MMU_CIRCpedia_37313	3
cRNA_0533	chr5	121910730	121916168	5439	+	JNC-JNC	ENSMUSG00000042605.17	TRUE	1	NA	NA	mmu-Atxn2_0004	mmu_Atxn2_0025000	mm9_circ_016398	MMU_CIRCpedia_5594	4
cRNA_0534	chr5	121940144	121941143	1000	+	JNC-JNC	ENSMUSG00000042605.17	TRUE	1	NA	NA	mmu-Atxn2_0001	mmu_Atxn2_0069000		MMU_CIRCpedia_5610	3
cRNA_0535	chr5	130216242	130219884	3643	+	JNC-JNC	ENSMUSG00000025340.15	TRUE	1	NA	NA	mmu-Rabgef1_0005	mmu_Rabgef1_0001000	mm9_circ_012854	MMU_CIRCpedia_7454	4
cRNA_0536	chr5	130216242	130226957	10716	+	JNC-JNC	ENSMUSG00000025340.15	TRUE	1	NA	NA	mmu-Rabgef1_0004	mmu_Rabgef1_0002000	mm9_circ_005578	MMU_CIRCpedia_7455	4
cRNA_0537	chr5	134520747	134529003	8257	-	JNC-JNC	ENSMUSG00000063146.12	TRUE	1	NA	NA	mmu-Clip2_0002	mmu_Clip2_0003000	mm9_circ_015902	MMU_CIRCpedia_8102	4
cRNA_0538	chr5	135150360	135152871	2512	+	JNC-JNC	ENSMUSG00000005373.14	TRUE	1	NA	NA	mmu-Mlxipl_0001	mmu_Mlxipl_0001000		MMU_CIRCpedia_8211	3
cRNA_0539	chr5	135237897	135247148	9252	+	JNC-JNC	ENSMUSG00000002748.8	TRUE	1	NA	NA	mmu-Baz1b_0002	mmu_Baz1b_0017000		MMU_CIRCpedia_8223	3
cRNA_0540	chr5	135237897	135260636	22740	+	JNC-JNC	ENSMUSG00000002748.8	TRUE	1	NA	NA	mmu-Baz1b_0001	mmu_Baz1b_0018000		MMU_CIRCpedia_220406	3
cRNA_0541	chr5	135245444	135252072	6629	+	JNC-JNC	ENSMUSG00000002748.8	TRUE	1	NA	NA	mmu-Baz1b_0013	mmu_Baz1b_0039000		MMU_CIRCpedia_8232	3
cRNA_0542	chr5	138614828	138615316	489	-	FULLIN	ENSMUSG00000058291.15	TRUE	NA	NA	NA	mmu-Zfp68_0001,mmu-Zfp68_0002	mmu_Zfp68_0005000,mmu_Zfp68_0006000			2
cRNA_0543	chr5	141568048	141598995	30948	+	JNC-JNC	ENSMUSG00000039683.17	TRUE	1	NA	NA	mmu-Sdk1_0002	mmu_Sdk1_0026000		MMU_CIRCpedia_9095	3
cRNA_0544	chr5	143075875	143076684	810	-	FULLEX	ENSMUSG00000045078.13	TRUE	NA	NA	NA	mmu-Rnf216_0002	mmu_Rnf216_0050000		MMU_CIRCpedia_9313	3
cRNA_0545	chr5	143670151	143678421	8271	+	JNC-JNC	ENSMUSG00000018001.19	TRUE	1	NA	NA	mmu-Cyth3_0002	mmu_Cyth3_0004000		MMU_CIRCpedia_9383	3
cRNA_0546	chr5	143938195	143946104	7910	-	JNC-JNC	ENSMUSG00000029617.11	TRUE	1	NA	NA	mmu-Ccz1_0001	mmu_Ccz1_0019000		MMU_CIRCpedia_38226	3
cRNA_0547	chr5	144215338	144222405	7068	-	JNC-JNC	ENSMUSG00000038859.8	TRUE	1	NA	NA	mmu-Baiap2l1_0002	mmu_Baiap2l1_0003000		MMU_CIRCpedia_9470	3
cRNA_0548	chr5	146196315	146208545	12231	+	JNC-JNC	ENSMUSG00000029635.16	TRUE	1	NA	NA	mmu-Cdk8_0013	mmu_Cdk8_0003000		MMU_CIRCpedia_9638	3
cRNA_0549	chr5	146196315	146223049	26735	+	JNC-JNC	ENSMUSG00000029635.16	TRUE	1	NA	NA	mmu-Cdk8_0010,mmu-Cdk8_0005	mmu_Cdk8_0004000,mmu_Cdk8_0012000		MMU_CIRCpedia_9640	3
cRNA_0550	chr5	147387463	147391998	4536	+	JNC-JNC	ENSMUSG00000029647.16	TRUE	1	NA	NA	mmu-Pan3_0033	mmu_Pan3_0004000	mm9_circ_013331	MMU_CIRCpedia_9769	4
cRNA_0551	chr5	147387463	147403907	16445	+	JNC-JNC	ENSMUSG00000029647.16	TRUE	1	NA	NA	mmu-Pan3_0035	mmu_Pan3_0006000		MMU_CIRCpedia_9770	3
cRNA_0552	chr4	8183253	8189392	6140	-	JNC-JNC	ENSMUSG00000041261.10	TRUE	1	NA	NA	mmu-Car8_0005	mmu_Car8_0008000		MMU_CIRCpedia_30951	3
cRNA_0553	chr4	8751324	8785763	34440	+	JNC-JNC	ENSMUSG00000041235.13	TRUE	1	NA	NA	mmu-Chd7_0011	mmu_Chd7_0006000		MMU_CIRCpedia_32875	3
cRNA_0554	chr4	9529886	9532065	2180	-	JNC-JNC	ENSMUSG00000028207.19	TRUE	1	NA	NA	mmu-Asph_0008	mmu_Asph_0047000		MMU_CIRCpedia_35048	3
cRNA_0555	chr4	9583812	9610938	27127	-	JNC-JNC	ENSMUSG00000028207.19	TRUE	1	NA	NA	mmu-Asph_0006	mmu_Asph_0071000	mm9_circ_016702	MMU_CIRCpedia_35181	4
cRNA_0556	chr4	9635901	9639347	3447	-	JNC-JNC	ENSMUSG00000028207.19	TRUE	1	NA	NA	mmu-Asph_0007	mmu_Asph_0118000		MMU_CIRCpedia_35354	3
cRNA_0557	chr4	16151917	16158430	6514	-	JNC-JNC	ENSMUSG00000041135.16	TRUE	1	NA	NA	mmu-Ripk2_0006	mmu_Ripk2_0011000		MMU_CIRCpedia_11208	3
cRNA_0558	chr4	21892809	21900506	7698	+	JNC-JNC	ENSMUSG00000028247.3	TRUE	1	NA	NA	mmu-Coq3_0002	mmu_Coq3_0004000		MMU_CIRCpedia_13404	3
cRNA_0559	chr4	34839332	34839986	655	-	JNC-JNC	ENSMUSG00000039967.15	TRUE	1	NA	NA	mmu-Zfp292_0008	mmu_Zfp292_0028000	mm9_circ_009720	MMU_CIRCpedia_17512	4
cRNA_0560	chr4	35083770	35084389	620	-	FULLEX	ENSMUSG00000073910.11	TRUE	NA	NA	NA	mmu-Mob3b_0001	mmu_Mob3b_0003000		MMU_CIRCpedia_17614	3
cRNA_0561	chr4	40163719	40167191	3473	+	JNC-JNC	ENSMUSG00000028405.10	TRUE	1	NA	NA	mmu-Aco1_0004	mmu_Aco1_0001000		MMU_CIRCpedia_19288	3
cRNA_0562	chr4	43087903	43115160	27258	+	JNC-JNC	ENSMUSG00000028456.19	TRUE	1	NA	NA	mmu-Unc13b_0005	mmu_Unc13b_0004000	mm9_circ_008988		3
cRNA_0563	chr4	44133640	44137661	4022	-	JNC-JNC	ENSMUSG00000035696.16	TRUE	1	NA	NA	mmu-Rnf38_0010	mmu_Rnf38_0010000		MMU_CIRCpedia_20228	3
cRNA_0564	chr4	48604581	48617331	12751	+	JNC-JNC	ENSMUSG00000028347.15	TRUE	1	NA	NA	mmu-Tmeff1_0007	mmu_Tmeff1_0003000	mm9_circ_013644	MMU_CIRCpedia_21368	4
cRNA_0565	chr4	55050186	55060237	10052	+	JNC-JNC	ENSMUSG00000060206.12	TRUE	1	NA	NA	mmu-Zfp462_0016	mmu_Zfp462_0042000	mm9_circ_001034	MMU_CIRCpedia_23039	4
cRNA_0566	chr4	56906215	56912130	5916	-	JNC-JNC	ENSMUSG00000055296.15	TRUE	1	NA	NA	mmu-Tmem245_0006	mmu_Tmem245_0043000	mm9_circ_007736	MMU_CIRCpedia_23681	4
cRNA_0567	chr4	57854562	57857037	2476	+	FULLEX	ENSMUSG00000038729.25	TRUE	NA	NA	NA	mmu-ENSMUSG00000038729,ENSMUSG00000089945_0003	mmu_Pakap_0030000		MMU_CIRCpedia_23998	3
cRNA_0568	chr4	58175931	58179707	3777	-	JNC-JNC	ENSMUSG00000028369.16	TRUE	1	NA	NA	mmu-Svep1_0001	mmu_Svep1_0030000		MMU_CIRCpedia_24099	3
cRNA_0569	chr4	59514274	59524476	10203	-	JNC-JNC	ENSMUSG00000028382.16	TRUE	1	NA	NA	mmu-Ptbp3_0010	mmu_Ptbp3_0037000		MMU_CIRCpedia_24552	3
cRNA_0570	chr4	59514274	59546182	31909	-	JNC-JNC	ENSMUSG00000028382.16	TRUE	1	NA	NA	mmu-Ptbp3_0009	mmu_Ptbp3_0040000		MMU_CIRCpedia_24553	3
cRNA_0571	chr4	74199134	74233886	34753	+	JNC-JNC	ENSMUSG00000028397.14	TRUE	1	NA	NA	mmu-Kdm4c_0049	mmu_Kdm4c_0034000		MMU_CIRCpedia_28660	3
cRNA_0572	chr4	76161882	76243582	81701	-	JNC-JNC	ENSMUSG00000028399.19	TRUE	1	NA	NA	mmu-Ptprd_0050	mmu_Ptprd_0130000	mm9_circ_010363	MMU_CIRCpedia_29288	4
cRNA_0573	chr4	82753683	82772352	18670	-	JNC-JNC	ENSMUSG00000028403.16	TRUE	1	NA	NA	mmu-Zdhhc21_0008	mmu_Zdhhc21_0012000	mm9_circ_001955	MMU_CIRCpedia_31129	4
cRNA_0574	chr4	84209930	84211899	1970	-	FULLEX	ENSMUSG00000028487.19	TRUE	NA	NA	NA	mmu-Bnc2_0004	mmu_Bnc2_0002000	mm9_circ_017382	MMU_CIRCpedia_31591	4
cRNA_0575	chr4	87758919	87759626	708	-	FULLEX	ENSMUSG00000028496.18	TRUE	NA	NA	NA	mmu-Mllt3_0002	mmu_Mllt3_0024000		MMU_CIRCpedia_32933	3
cRNA_0576	chr4	98344367	98357841	13475	+	JNC-JNC	ENSMUSG00000061859.18	TRUE	1	NA	NA	mmu-Inadl_0015	mmu_Patj_0053000		MMU_CIRCpedia_35796	3
cRNA_0577	chr4	99100814	99123423	22610	+	JNC-JNC	ENSMUSG00000028550.16	TRUE	1	NA	NA	mmu-Atg4c_0006	mmu_Atg4c_0011000		MMU_CIRCpedia_36097	3
cRNA_0578	chr4	102996555	103007825	11271	+	JNC-JNC	ENSMUSG00000028522.17	TRUE	1	NA	NA	mmu-Mier1_0015,mmu-Mier1_0039	mmu_Mier1_0028000,mmu_Mier1_0036000		MMU_CIRCpedia_878	3
cRNA_0579	chr4	103176219	103188576	12358	+	JNC-JNC	ENSMUSG00000035069.4	TRUE	1	NA	NA	mmu-Oma1_0007	mmu_Oma1_0002000		MMU_CIRCpedia_945	3
cRNA_0580	chr4	103176219	103210848	34630	+	JNC-JNC	ENSMUSG00000035069.4	TRUE	1	NA	NA	mmu-Oma1_0004	mmu_Oma1_0003000		MMU_CIRCpedia_946	3
cRNA_0581	chr4	103186035	103210848	24814	+	JNC-JNC	ENSMUSG00000035069.4	TRUE	1	NA	NA	mmu-Oma1_0001,mmu-Oma1_0031	mmu_Oma1_0020000,mmu_Oma1_0021000		MMU_CIRCpedia_956	3
cRNA_0582	chr4	108336070	108336938	869	+	FULLEX	ENSMUSG00000034610.15	TRUE	NA	NA	NA	mmu-Zcchc11_0037	mmu_Tut4_0004000	mm9_circ_005135	MMU_CIRCpedia_2348	4
cRNA_0583	chr4	108574986	108577009	2024	-	FULLEX	ENSMUSG00000034557.15	TRUE	NA	NA	NA	mmu-Zfyve9_0003	mmu_Zfyve9_0072000	mm9_circ_014815	MMU_CIRCpedia_2500	4
cRNA_0584	chr4	108574986	108584742	9757	-	JNC-JNC	ENSMUSG00000034557.15	TRUE	1	NA	NA	mmu-Zfyve9_0032	mmu_Zfyve9_0075000	mm9_circ_005300	MMU_CIRCpedia_2501	4
cRNA_0585	chr4	108940286	108944682	4397	-	JNC-JNC	ENSMUSG00000028559.18	TRUE	1	NA	NA				MMU_CIRCpedia_2568	1
cRNA_0586	chr4	109719006	109748187	29182	+	JNC-JNC	ENSMUSG00000010517.8	TRUE	1	NA	NA	mmu-Faf1_0033,mmu-Faf1_0076	mmu_Faf1_0071000,mmu_Faf1_0079000	mm9_circ_013197	MMU_CIRCpedia_2682	4
cRNA_0587	chr4	117421818	117450359	28542	+	JNC-JNC	ENSMUSG00000033423.17	TRUE	1	NA	NA	mmu-Eri3_0017	mmu_Eri3_0009000		MMU_CIRCpedia_4282	3
cRNA_0588	chr4	117439797	117472438	32642	+	JNC-JNC	ENSMUSG00000033423.17	TRUE	1	NA	NA	mmu-Eri3_0010	mmu_Eri3_0030000	mm9_circ_005791	MMU_CIRCpedia_4291	4
cRNA_0589	chr4	126708049	126710267	2219	+	JNC-JNC	ENSMUSG00000028830.15	TRUE	1	NA	NA	mmu-AU040320_0003	mmu_AU040320_0013000		MMU_CIRCpedia_6695	3
cRNA_0590	chr4	129072034	129076325	4292	-	JNC-JNC	ENSMUSG00000040928.16	TRUE	1	NA	NA	mmu-S100pbp_0001,mmu-S100pbp_0016	mmu_S100pbp_0013000,mmu_S100pbp_0010000	mm9_circ_016699	MMU_CIRCpedia_7329	4
cRNA_0591	chr4	129072034	129077510	5477	-	JNC-JNC	ENSMUSG00000040928.16	TRUE	1	NA	NA	mmu-S100pbp_0002,mmu-S100pbp_0011	mmu_S100pbp_0012000,mmu_S100pbp_0011000	mm9_circ_018203	MMU_CIRCpedia_7330	4
cRNA_0592	chr4	129211441	129216662	5222	-	JNC-JNC	ENSMUSG00000057236.11	TRUE	1	NA	NA	mmu-Rbbp4_0003	mmu_Rbbp4_0006000		MMU_CIRCpedia_7348	3
cRNA_0593	chr4	130220986	130232377	11392	-	JNC-JNC	ENSMUSG00000028772.20	TRUE	1	NA	NA	mmu-Zcchc17_0004	mmu_Zcchc17_0005000		MMU_CIRCpedia_7490	3
cRNA_0594	chr4	130445465	130446662	1198	+	JNC-JNC	ENSMUSG00000028580.16	TRUE	1	NA	NA	mmu-Pum1_0001,mmu-Pum1_0003	mmu_Pum1_0036000,mmu_Pum1_0048000	mm9_circ_000251,mm9_circ_008018	MMU_CIRCpedia_7562	4
cRNA_0595	chr4	130445465	130457859	12395	+	JNC-JNC	ENSMUSG00000028580.16	TRUE	1	NA	NA	mmu-Pum1_0002,mmu-Pum1_0017	mmu_Pum1_0037000,mmu_Pum1_0050000	mm9_circ_018129	MMU_CIRCpedia_7564	4
cRNA_0596	chr4	132384004	132400343	16340	+	JNC-JNC	ENSMUSG00000028886.16	TRUE	1	NA	NA	mmu-Eya3_0016	mmu_Eya3_0007000	mm9_circ_014511	MMU_CIRCpedia_7833	4
cRNA_0597	chr4	133446848	133450362	3515	-	JNC-JNC	ENSMUSG00000007880.17	TRUE	1	NA	NA	mmu-Arid1a_0006	mmu_Arid1a_0030000	mm9_circ_007893	MMU_CIRCpedia_8008	4
cRNA_0598	chr4	136498267	136501955	3689	-	JNC-JNC	ENSMUSG00000028664.15	TRUE	1	NA	NA	mmu-Ephb2_0001	mmu_Ephb2_0012000	mm9_circ_013924	MMU_CIRCpedia_8460	4
cRNA_0599	chr4	137824063	137832747	8685	+	JNC-JNC	ENSMUSG00000028760.17	TRUE	1	NA	NA	mmu-Eif4g3_0048	mmu_Eif4g3_0059000		MMU_CIRCpedia_8607	3
cRNA_0600	chr4	141033825	141036391	2567	+	JNC-JNC	ENSMUSG00000006445.4	TRUE	1	NA	NA	mmu-Epha2_0002	mmu_Epha2_0001000	mm9_circ_005186	MMU_CIRCpedia_9054	4
cRNA_0601	chr4	141244147	141249703	5557	-	JNC-JNC	ENSMUSG00000040761.17	TRUE	1	NA	NA	mmu-Spen_0005	mmu_Spen_0031000		MMU_CIRCpedia_9092	3
cRNA_0602	chr4	150078926	150080838	1913	-	JNC-JNC	ENSMUSG00000028980.15	TRUE	1	NA	NA	mmu-H6pd_0001	mmu_H6pd_0003000		MMU_CIRCpedia_10043	3
cRNA_0603	chr4	150490653	150491121	469	+	FULLEX	ENSMUSG00000039852.18	TRUE	NA	NA	NA	mmu-Rere_0029	mmu_Rere_0048000	mm9_circ_006017	MMU_CIRCpedia_10055	4
cRNA_0604	chr4	150490653	150523925	33273	+	JNC-JNC	ENSMUSG00000039852.18	TRUE	1	NA	NA	mmu-Rere_0026	mmu_Rere_0050000		MMU_CIRCpedia_10057	3
cRNA_0605	chr4	150490653	150619402	128750	+	JNC-JNC	ENSMUSG00000039852.18	TRUE	1	NA	NA	mmu-Rere_0034	mmu_Rere_0060000		MMU_CIRCpedia_10061	3
cRNA_0606	chr4	150515980	150523925	7946	+	JNC-JNC	ENSMUSG00000039852.18	TRUE	1	NA	NA	mmu-Rere_0031	mmu_Rere_0094000	mm9_circ_013483	MMU_CIRCpedia_10067	4
cRNA_0607	chr4	150515980	150561925	45946	+	JNC-JNC	ENSMUSG00000039852.18	TRUE	1	NA	NA	mmu-Rere_0039	mmu_Rere_0096000		MMU_CIRCpedia_10069	3
cRNA_0608	chr4	150553152	150594495	41344	+	JNC-JNC	ENSMUSG00000039852.18	TRUE	1	NA	NA	mmu-Rere_0024	mmu_Rere_0124000	mm9_circ_014984	MMU_CIRCpedia_10093	4
cRNA_0609	chr4	150584460	150619402	34943	+	JNC-JNC	ENSMUSG00000039852.18	TRUE	1	NA	NA	mmu-Rere_0005	mmu_Rere_0142000		MMU_CIRCpedia_10102	3
cRNA_0610	chr4	155611870	155627650	15781	+	JNC-JNC	ENSMUSG00000029064.16	TRUE	1	NA	NA	mmu-Gnb1_0002	mmu_Gnb1_0013000		MMU_CIRCpedia_10611	3
cRNA_0611	chr3	9009671	9018859	9189	-	JNC-JNC	ENSMUSG00000027506.16	TRUE	1	NA	NA	mmu-Tpd52_0001	mmu_Tpd52_0005000		MMU_CIRCpedia_33442	3
