Sex	Tissue	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Chr	start	end	width	strand	gene_id.y	gene_type	gene_name	mgi_id
Female	Spleen	ENSMUSG00000085936	35.83873609347659	-2.5459359385039333	0.8859391641922097	-2.873714179714915	0.0040567590910268085	0.669925940300297	chr13	28614558	29069613	455056	-	ENSMUSG00000085936.9	lncRNA	2610307P16Rik	MGI:1919768
Male	Spleen	ENSMUSG00000101939	125.87865608984164	-2.1152087229846384	1.8194693567970193	-1.1625415482172432	0.24501555807511377	0.6939627726166641	chr1	24651856	24652200	345	-	ENSMUSG00000101939.2	unprocessed_pseudogene	Gm28438	MGI:5579144
Female	Spleen	ENSMUSG00000021268	25.512612895544656	-2.0193346368851057	0.8047234928243135	-2.50935216244018	0.012095283316279697	0.9997734780152863	chr12	109506879	109538165	31287	+	ENSMUSG00000021268.19	lncRNA	Meg3	MGI:1202886
Female	Spleen	ENSMUSG00000056716	18.96757335528782	-2.1191095791127728	1.0061628814196133	-2.1061297512017965	0.035193083155006494	0.9997734780152863	chr10	21562310	21583339	21030	+	ENSMUSG00000056716.11	lncRNA	Gm5420	MGI:3645721
Female	Spleen	ENSMUSG00000056904	9.825662097022564	-2.1053304004744144	1.2582909560859623	-1.6731665997371956	0.0942945035676474	0.9997734780152863	chr9	90979202	90980549	1348	+	ENSMUSG00000056904.4	processed_pseudogene	Gm5620	MGI:3647798
Female	Spleen	ENSMUSG00000066443	15.702320750273493	-2.041376091089086	1.226487164099134	-1.6644088506123875	0.0960307525659193	0.9997734780152863	chr9	88272890	88273370	481	+	ENSMUSG00000066443.6	processed_pseudogene	Gm10163	MGI:3704341
Female	Spleen	ENSMUSG00000073779	11.507315455597508	-2.439153751904735	1.249597537156591	-1.9519514718754418	0.05094396639864924	0.9997734780152863	chr4	107663230	107680219	16990	-	ENSMUSG00000073779.8	lncRNA	Lrp8os2	MGI:3588233
Female	Spleen	ENSMUSG00000075286	30.199238609882936	-2.2483393278612795	0.9636313065874836	-2.3331945656927067	0.0196379359349541	0.9997734780152863	chr16	29776745	29798002	21258	-	ENSMUSG00000075286.5	lncRNA	Gm1968	MGI:3584525
Female	Spleen	ENSMUSG00000081205	10.890329473584863	-2.373993827299027	1.2391787616799756	-1.9157799509737912	0.05539311073874842	0.9997734780152863	chrX	79500348	79501415	1068	+	ENSMUSG00000081205.5	processed_pseudogene	Gm5940	MGI:3648847
Female	Spleen	ENSMUSG00000086539	22.848472552475307	-2.4757379150284167	1.024973727022529	-2.4154159758028606	0.015717248362056988	0.9997734780152863	chr9	63305883	63475973	170091	+	ENSMUSG00000086539.9	lncRNA	Gm16759	MGI:4439683
Female	Spleen	ENSMUSG00000089787	6.9710632774882395	-3.1520314406990946	1.665318300090435	-1.8927501370326163	0.058391105455195484	0.9997734780152863	chr1	19133524	19175064	41541	-	ENSMUSG00000089787.3	lncRNA	Gm15825	MGI:3801887
Female	Spleen	ENSMUSG00000091890	9.460872833117534	-2.503270007153699	1.3538430179443137	-1.8490105381306945	0.06445629106308334	0.9997734780152863	chr7	73387677	73390772	3096	-	ENSMUSG00000091890.3	TEC	A830073O21Rik	MGI:2443692
Female	Spleen	ENSMUSG00000092006	6.851494347023152	-4.913902410948789	2.001769450535852	-2.454779400111931	0.014097106746153899	0.9997734780152863	chr12	84964922	84966012	1091	+	ENSMUSG00000092006.2	lncRNA	Gm17139	MGI:4937966
Female	Spleen	ENSMUSG00000092130	7.899780021871091	-2.6896813903009256	1.4826929009065546	-1.8140515737658074	0.06966978605338349	0.9997734780152863	chr12	84922543	84926529	3987	+	ENSMUSG00000092130.3	lncRNA	D030025P21Rik	MGI:3698049
Female	Spleen	ENSMUSG00000092412	170.6018422565002	-5.0915608839775555	2.9805706777972216	-1.708250343434383	0.08758990083217373	0.9997734780152863	chr17	33849733	33864679	14947	+	ENSMUSG00000092412.2	lncRNA	Gm20507	MGI:5141972
Female	Spleen	ENSMUSG00000092595	183.9754826863621	-2.4966380658799516	1.2405220275549174	-2.0125705230731397	0.04415983059037568	0.9997734780152863	chr17	34245008	34250554	5547	-	ENSMUSG00000092595.3	lncRNA	Gm20427	MGI:5141892
Female	Spleen	ENSMUSG00000096217	8.564299992562912	-2.562239905511063	1.4880970751632485	-1.7218230908961218	0.085101570348326	0.9997734780152863	chr14	19213900	19215094	1195	+	ENSMUSG00000096217.2	processed_pseudogene	Gm4904	MGI:3648291
Female	Spleen	ENSMUSG00000096733	23.87617196555047	-2.468970158906132	2.3421469794052547	-1.0541482582502493	0.29181504482017445	0.9997734780152863	chrX	3938949	3939831	883	+	ENSMUSG00000096733.2	processed_pseudogene	Gm15257	MGI:3826568
Female	Spleen	ENSMUSG00000096927	13.439455516533247	-2.139039135515652	1.3252753959688355	-1.6140336884107918	0.1065201192536307	0.9997734780152863	chr14	15777892	15779083	1192	-	ENSMUSG00000096927.2	processed_pseudogene	Gm3466	MGI:3781642
Female	Spleen	ENSMUSG00000098649	9.368394717209545	-3.906392920044331	1.5637824410305177	-2.4980411709125314	0.01248816891272145	0.9997734780152863	chr5	120557719	120569832	12114	-	ENSMUSG00000098649.4	lncRNA	Gm27199	MGI:5521042
Female	Spleen	ENSMUSG00000100009	25.931184911776864	-2.000357774139326	1.012548339388836	-1.975567680400051	0.04820376214286612	0.9997734780152863	chr1	98517242	98535109	17868	+	ENSMUSG00000100009.7	lncRNA	Gm7967	MGI:3644984
Female	Spleen	ENSMUSG00000102133	10.569739810012903	-2.40344793821276	1.2482044230005838	-1.9255242922750289	0.054163799878056945	0.9997734780152863	chr1	176872808	176874339	1532	-	ENSMUSG00000102133.2	TEC	Gm37106	MGI:5610334
Female	Spleen	ENSMUSG00000102376	10.209837394680795	-2.411158287758964	1.2706600991235628	-1.897563549388274	0.05775359991973559	0.9997734780152863	chr2	11537407	11539505	2099	-	ENSMUSG00000102376.2	TEC	Gm37975	MGI:5611203
Female	Spleen	ENSMUSG00000104535	15.754862499495236	-2.004459779851069	1.0364228405108726	-1.9340173735104413	0.05311099179379585	0.9997734780152863	chr5	8781661	8785768	4108	-	ENSMUSG00000104535.2	TEC	Gm42686	MGI:5662823
Female	Spleen	ENSMUSG00000106371	12.310286892791142	-2.250218746153675	1.141868246378208	-1.9706465726592777	0.04876431561291859	0.9997734780152863	chr3	103985751	103986818	1068	-	ENSMUSG00000106371.2	lncRNA	9530097N15Rik	MGI:1925995
Female	Spleen	ENSMUSG00000107109	24.755384883913685	-2.221964290059908	0.8433408314279844	-2.6347168395695646	0.00842074985738099	0.9997734780152863	chr5	73345297	73347760	2464	-	ENSMUSG00000107109.2	TEC	Gm42571	MGI:5662708
Female	Spleen	ENSMUSG00000107122	13.54837094122262	-2.1659010742343874	1.1161445013495481	-1.9405203104217794	0.05231648828566282	0.9997734780152863	chr5	95528913	95531643	2731	+	ENSMUSG00000107122.2	unprocessed_pseudogene	Gm32072	MGI:5591231
Female	Spleen	ENSMUSG00000110175	10.93233312473232	-2.428294688372103	1.1988224577323445	-2.0255665655157897	0.042809220662476465	0.9997734780152863	chr7	102026780	102027544	765	-	ENSMUSG00000110175.2	processed_pseudogene	Gm18255	MGI:5010440
Female	Spleen	ENSMUSG00000110559	8.953445439364367	-2.324961874209388	1.3991944132429097	-1.6616431942583512	0.09658433722881317	0.9997734780152863	chr8	94373014	94414586	41573	-	ENSMUSG00000110559.2	lncRNA	Gm26843	MGI:5477337
Female	Spleen	ENSMUSG00000111551	38.918869306418806	-3.2576075129408797	2.371491551374985	-1.3736534338703956	0.1695492998250763	0.9997734780152863	chr10	49702366	49706211	3846	+	ENSMUSG00000111551.2	processed_pseudogene	Gm48128	MGI:6097487
Female	Spleen	ENSMUSG00000111787	9.889578965172694	-3.156251996417401	1.4369414329750982	-2.1965070558808906	0.028055670694266222	0.9997734780152863	chr2	89041137	89042063	927	-	ENSMUSG00000111787.2	unprocessed_pseudogene	Gm5035	MGI:3644624
Female	Spleen	ENSMUSG00000117332	30.13587753584832	-2.007523466557563	0.8200911846006218	-2.447927138169656	0.014368070783727179	0.9997734780152863	chr17	67233820	67237194	3375	-	ENSMUSG00000117332.2	TEC	Gm49942	MGI:6270656
Female	Spleen	ENSMUSG00000117677	7.646166413511188	-2.2881444409279648	1.4448327374058347	-1.5836742770905632	0.11326786135616261	0.9997734780152863	chr18	41715118	41719156	4039	-	ENSMUSG00000117677.2	processed_pseudogene	Gm50409	MGI:6303324
Female	Spleen	ENSMUSG00000118866	242.57598147311776	-2.501873148855274	1.3509466902805234	-1.8519406922976076	0.06403433979424422	0.9997734780152863	chr12	69206069	69206368	300	+	ENSMUSG00000118866.1	misc_RNA	Rn7s1	MGI:97950
Female	Spleen	ENSMUSG00000120413	9.128664432230632	-2.0172882651560866	1.2843305171176695	-1.5706924644937514	0.11625410038810169	0.9997734780152863	chr1	164686249	164712588	26340	-	ENSMUSG00000120413.1	lncRNA	ENSMUSG00000120413	NA
Male	WBC	ENSMUSG00000120878	26.842269638922694	-2.6104289522239967	0.577211278185798	-4.522484315325052	6.111801687228565e-6	2.871826474894961e-4	chr19	11370206	11370682	477	+	ENSMUSG00000120878.1	lncRNA	ENSMUSG00000120878	NA
Female	WBC	ENSMUSG00000118163	20.278001810418274	-2.036732061237248	0.6286707480493254	-3.239743645711103	0.0011963720643767145	0.10031657446296438	chr18	65482228	65501895	19668	+	ENSMUSG00000118163.2	lncRNA	Gm41757	MGI:5624642
Female	WBC	ENSMUSG00000105388	17.768920979636544	-2.6972359523772216	0.9725326409370831	-2.7734143193161125	0.005547144574155033	0.2433351002037637	chr3	145584775	145585095	321	+	ENSMUSG00000105388.2	processed_pseudogene	Rpl36a-ps2	MGI:3780887
Female	WBC	ENSMUSG00000072692	52.04572523462273	-3.126035353147899	1.259417885164226	-2.482127171586315	0.013060065620983961	0.3744585763548201	chr5	115240982	115248327	7346	-	ENSMUSG00000072692.8	transcribed_processed_pseudogene	Rpl37rt	MGI:3651519
Female	WBC	ENSMUSG00000107352	10.678127353272194	-2.019172897196567	0.8979162889056757	-2.248731782845157	0.024529565800508423	0.48594219667011723	chr5	31718156	31726416	8261	-	ENSMUSG00000107352.2	lncRNA	Gm43660	MGI:5663797
Female	WBC	ENSMUSG00000092595	17.013125133125545	-2.8331002142749884	2.6605175396369383	-1.0648680837720021	0.2869356298403662	0.8961505530974043	chr17	34245008	34250554	5547	-	ENSMUSG00000092595.3	lncRNA	Gm20427	MGI:5141892
Female	WBC	ENSMUSG00000070343	28.771890896925235	-2.4379976877849407	3.045162544184691	-0.8006133178147599	0.4233555383706268	0.9419429770756307	chr3	146544566	146545102	537	-	ENSMUSG00000070343.4	processed_pseudogene	Gm10288	MGI:3704227
Female	WBC	ENSMUSG00000101249	6586.757321337997	-2.979738860882436	2.4665939229439537	-1.2080378667786662	NA	NA	chr1	24654787	24655278	492	-	ENSMUSG00000101249.2	unprocessed_pseudogene	Gm29216	MGI:5579922
